sensor_nitrogen,sensor_phosphorus,sensor_potassium,soil_pH,soil_moisture_percent,soil_electrical_conductivity_us_cm,soil_temperature_celsius,crop_type,season,,,,,fertilizer_urea_kg_per_ha,fertilizer_dap_kg_per_ha,fertilizer_map_kg_per_ha,fertilizer_mop_kg_per_ha,fertilizer_sop_kg_per_ha,fertilizer_can_kg_per_ha,fertilizer_ssp_kg_per_ha,fertilizer_ammonium_sulfate_kg_per_ha,post_application_nitrogen,post_application_phosphorus,post_application_potassium,crop_yield_t_per_ha,soil_organic_carbon_percent,soil_sulfur_percent,soil_calcium_meq_per_100g,soil_magnesium_meq_per_100g
204.741567,13.99912243,385.4289431,5.796772739,24.78870915,1998.765571,31.26450493,Soybean,Kharif,,,,,112.6211834,86.10153913,42.712933,87.7361254,48.37316433,55.8000218,112.3434936,60.43367412,344.7479417,36.74001158,241.2616789,4.186537784,1.222355411,0.041727008,19.75816429,2.930932831
335.7665017,41.10448132,398.4457882,7.951420568,19.90467851,501.7193902,23.76363252,Cotton,Zaid,,,,,163.7110252,23.40197068,28.22443152,99.59773234,47.97345234,33.12173957,84.13678794,45.34441065,370.1749707,81.91988219,287.373323,6.926098941,1.056299649,0.038126276,13.49095196,8.628134615
121.4048788,19.01014005,313.5168417,6.036739719,13.20402112,603.8244082,30.64720566,Maize,Zaid,,,,,108.9846047,53.57975799,41.98962575,41.77335491,10.4488356,47.68832231,80.32039889,91.72065881,258.0611837,74.18912667,196.7808261,3.743947849,0.421747767,0.011054098,12.45583765,3.978676376
238.2820546,54.24602612,394.3431195,5.66808545,38.60208638,1359.433597,17.58759773,Sorghum,Kharif,,,,,173.9544777,56.88391738,35.90330177,40.06898718,18.0576052,85.59838465,38.71075718,22.56298134,219.9584677,25.22014663,250.0349342,8.177597242,0.614809639,0.027995576,12.50653138,6.193271186
216.5899433,40.73331525,270.8619339,6.987118449,11.80680835,1934.352406,19.96196905,Maize,Rabi,,,,,90.09426231,83.28577148,10.1445173,65.23645671,49.75080169,50.72379062,30.78013762,22.2415081,346.1938382,78.28661649,297.3879375,3.82029065,0.850697368,0.043170124,15.44282269,6.767578435
245.0926436,50.81366675,177.862535,7.347166693,18.92950833,1840.047262,17.92282535,Wheat,Rabi,,,,,91.63199889,57.43325056,20.1477718,74.7050632,29.71300304,68.78967346,93.46727598,67.98636834,308.466537,22.57962745,183.141937,9.12313708,0.619166333,0.039507377,19.31814552,4.899919923
84.88974963,12.50037404,231.0987657,5.581108615,18.94198604,1055.463488,21.68468339,Maize,Zaid,,,,,128.3574958,65.40286292,29.75565409,41.97420648,32.91464016,60.17280447,80.09914228,83.74005739,131.4447137,37.72398537,204.7069802,8.892439237,0.820768708,0.026473992,10.49933645,7.310990221
315.4734554,15.08752096,278.0682806,7.146794097,19.61203858,1610.709537,17.13949041,Rice,Kharif,,,,,114.6141738,83.29634029,34.74749399,90.23014677,16.65680742,77.48266344,125.5244112,80.1237046,218.2074517,84.32939689,161.1980249,4.899147616,0.571149049,0.039406445,7.589869192,4.001735671
331.6719363,52.97940328,121.9244686,6.83072969,14.9286053,357.9171209,34.04028606,Barley,Kharif,,,,,147.2173766,64.78067943,12.62363459,67.24094351,45.77342435,32.49319672,95.11848676,26.35756027,311.0084339,80.50319063,355.4158653,5.086562311,0.719520605,0.032048428,7.775193382,2.27699659
232.5859596,14.32506016,286.7029794,5.758162522,33.49484293,1957.13255,17.8211157,Maize,Rabi,,,,,104.6436132,48.66395308,38.20319713,58.76592833,19.25057199,93.63528292,142.4047252,96.02009548,280.6303497,74.70041603,239.3121358,7.612027661,1.08275626,0.04650516,5.305385571,9.674141889
268.0957224,14.27540367,394.353351,5.931309692,13.67493586,1932.271145,12.45111345,Wheat,Rabi,,,,,84.58259736,26.86738221,31.74144391,72.1437571,17.5859052,71.4906238,53.53689586,76.24508301,393.8588465,52.02830604,192.6878306,2.722988304,1.370833297,0.033485087,13.33115744,4.560366651
329.0748329,10.72650851,157.0322949,6.919935743,29.04719977,411.08502,23.17042915,Wheat,Rabi,,,,,120.4712844,78.39325036,31.03117227,74.44675991,19.12489613,41.67629853,148.8180408,95.9289643,362.5123059,42.49898707,287.4169692,2.647355297,0.762036817,0.026029367,18.93675828,7.707697877
270.9544313,67.3900839,337.7785349,6.240894034,13.7153808,668.9039371,11.42747696,Rice,Zaid,,,,,134.1434749,89.69105201,21.68182232,32.99482967,46.78486811,29.86029665,65.75030332,46.32782072,136.7267536,81.70820863,142.5222709,3.090593575,1.130289877,0.044516825,15.69615343,6.060268855
121.1855416,54.25050157,372.3696381,7.845789322,12.11606913,290.2944953,12.76357916,Wheat,Kharif,,,,,71.39000807,97.60516296,33.79292398,99.99248667,38.11386829,31.97804513,107.0908768,75.51513024,323.2153244,65.99518632,424.7241801,6.499802684,0.461751704,0.011994754,19.8944679,7.351989417
235.5978572,31.19508451,383.1104778,7.546850574,37.28288511,616.2634379,15.48473473,Groundnut,Zaid,,,,,133.5077939,94.12799046,11.09971559,55.47437038,40.74385578,82.61303415,90.22244563,88.79509974,214.1714515,40.68561985,217.174282,3.192018439,0.948981573,0.046020426,18.64291111,2.88749218
243.8130625,27.79213488,388.0406813,7.958918016,15.70386299,1650.316,21.60875625,Soybean,Kharif,,,,,97.88850579,83.79343271,12.58801322,34.30798528,25.08145433,67.04880427,73.14916815,50.43713785,310.9831569,52.42371146,412.5332349,4.220938254,1.406045071,0.037853873,12.3778651,6.150783001
194.5152813,30.98219378,256.4378916,6.149177097,34.63750464,818.7996536,20.83127331,Groundnut,Zaid,,,,,108.8677827,71.47775458,39.35480349,89.66262223,46.3670806,50.46066326,46.71710199,97.1887935,292.8228841,81.70501556,284.2146216,7.17529126,0.333522965,0.047624234,12.29824071,5.137756428
278.8399436,56.47921187,393.1923724,7.924309082,26.33892613,267.9542376,29.99229655,Barley,Kharif,,,,,91.89771936,82.51681167,22.8756537,99.51130754,41.57631809,46.63206769,46.18009817,41.1994233,260.8540726,83.24188053,400.5496642,2.124990223,0.621068834,0.020020195,14.42535845,5.614796535
332.279094,49.68223666,327.1930621,6.578084674,12.33569559,750.2284971,28.48686635,Barley,Rabi,,,,,189.7115492,54.56669703,23.87868302,87.14509565,40.0238945,88.46064035,115.3806993,45.24909008,358.8258752,66.15114658,201.5312655,3.441892864,0.45899224,0.037796855,6.664033961,9.729666664
329.9034985,21.11173407,148.5014309,6.368796988,38.66344574,1964.628335,20.65795735,Barley,Rabi,,,,,152.5004422,67.58209718,18.33540813,89.63177429,48.83761135,89.9810019,75.31696596,93.62628613,318.4331608,71.27891025,177.8392987,9.439445303,0.939745775,0.042378531,14.11526361,3.090311239
201.7266303,20.44656012,243.0700319,5.625873817,17.40883501,1296.398831,18.34260519,Cotton,Rabi,,,,,89.36904671,47.89598473,27.82482768,73.815458,24.64787323,66.50096307,145.3557569,97.57277972,369.0754321,22.75084833,400.3058951,7.308620987,1.115570957,0.038084103,11.9611103,8.037601411
110.5742724,15.90373898,315.4993526,5.631913145,35.78936036,890.7057982,17.9117196,Maize,Zaid,,,,,146.7547002,46.1367372,12.07973726,94.56279048,34.43894587,61.96352525,69.07781838,42.81565986,198.8490497,62.32203553,190.2648812,4.444408914,0.36933503,0.018413348,14.6411064,4.642742353
345.9071237,49.61816318,174.2020947,7.23002814,15.06430017,416.4231756,29.34987718,Soybean,Rabi,,,,,177.2858614,80.53534186,22.01452894,32.50169862,46.39718796,85.31584337,148.0228466,30.91120317,217.4757069,68.22947979,366.2444653,2.362427392,0.384341305,0.021023583,13.47814952,4.322863901
306.5024833,55.86235973,292.1845551,6.644822486,35.61828646,1973.735915,11.30181016,Maize,Kharif,,,,,110.2445312,56.31462258,31.08495687,83.67067041,41.63555773,79.94681438,54.65079079,80.72443278,294.1463779,21.4264003,233.7126522,6.688390467,1.343555031,0.032669694,9.655937904,4.166219167
113.6589239,25.9027857,299.9801437,6.066304065,10.39686439,1659.613118,10.32054124,Soybean,Zaid,,,,,174.4936264,36.97290103,28.62527686,76.94971598,32.53515833,52.02601467,42.33772635,94.3732213,390.6100425,79.07012916,366.9039297,3.782930479,0.847479778,0.027870024,14.11642975,4.790252426
328.6273083,11.25669766,148.8099231,7.034925766,25.3534137,634.8068747,29.8886098,Maize,Kharif,,,,,73.16224165,36.15505296,49.98678572,33.47094794,13.04854739,26.61909478,67.50836802,68.0570915,224.0429878,84.97995082,419.5232678,9.68140351,0.85554192,0.039404688,10.49021529,4.856936477
314.8720178,14.93030005,269.5255937,6.132145296,33.08327738,233.1305219,21.9286594,Rice,Zaid,,,,,173.4172047,88.73378893,25.55058608,68.07815053,36.10893758,81.48000859,136.2701747,70.76151635,129.042222,36.65555167,443.9406823,7.49568764,1.433496474,0.025147068,7.91931711,4.165976041
220.0862754,68.07160209,331.4880733,6.944079386,38.04386552,207.588559,13.27202846,Sorghum,Kharif,,,,,131.0441364,74.22083955,25.47996237,66.0542242,31.06222227,33.49608232,92.62223334,81.03546673,244.8486275,79.20571529,238.7371275,9.792991091,0.684251532,0.044379221,15.12606272,7.339945182
239.6443677,27.72668665,249.6686994,6.398021867,37.27606409,328.7184841,15.88914836,Groundnut,Kharif,,,,,83.4461732,63.68368587,30.1432711,78.40739576,17.36721846,21.31015252,46.27801271,32.24678551,272.3002775,66.58588079,241.2835254,8.791191179,1.376428376,0.027276816,9.595206395,2.38177587
187.73073,56.15338887,103.630935,7.558880567,34.58874609,1203.460309,33.31259883,Wheat,Zaid,,,,,111.0712077,52.07509888,17.61212441,35.42719881,45.29012493,87.46421402,54.29988595,97.87751172,344.2764744,60.64870738,443.8579531,5.864219322,1.469105693,0.011601651,18.3353717,4.658350446
94.78564248,47.47981413,102.7115407,7.551740402,36.64574049,1864.6505,31.48757439,Wheat,Zaid,,,,,198.1989489,54.46539126,45.05217692,86.36951497,23.7299438,66.26030763,67.35127946,49.14635078,324.0081344,79.01881816,404.304283,7.356505181,0.590033037,0.010694563,7.989986896,4.241644855
170.5032552,32.91637838,207.1088032,6.693375995,15.97659058,1043.812513,27.74462626,Groundnut,Rabi,,,,,167.5334025,24.59481554,32.89071155,39.75824094,25.49919574,91.33328284,100.8200085,70.25923408,390.1055506,39.9927375,134.8803507,8.496857564,0.916846619,0.035869703,14.00216058,8.011344164
296.7704311,22.34123573,377.8582205,6.377047773,18.52552887,1701.596417,22.05563076,Rice,Rabi,,,,,136.2629542,56.39281159,17.68430557,59.30652294,36.89606195,58.76704666,69.88547279,57.48928164,339.151173,75.35993244,309.2384955,6.625427853,0.941227383,0.031622125,13.57323162,3.171988352
81.25064621,17.28318509,168.6030339,6.406399491,18.66905575,947.1845777,23.00809065,Soybean,Kharif,,,,,67.27458679,83.63639285,41.73766365,91.69016053,29.55194968,94.11848806,119.6464899,57.45447838,203.6159624,42.01645374,179.8107746,2.491900008,1.339401734,0.031709786,7.966127012,9.525497137
170.0447764,46.90077808,290.3091067,7.514286314,21.31161793,1446.308737,34.38111338,Groundnut,Kharif,,,,,112.6717374,51.03891841,11.37328685,69.23721238,13.57124305,48.31773984,103.9552267,76.21954977,299.5864871,75.121958,448.0241369,5.763570511,0.664689764,0.041600361,11.59830258,3.364148896
187.5055473,56.47802684,166.6227612,6.320448707,21.79962011,1490.558201,34.1442611,Cotton,Kharif,,,,,89.4577271,50.6865002,49.30256802,56.57136396,25.49766469,77.96176019,134.8588485,99.57298391,308.2275342,51.5737804,165.8445941,3.044586646,1.257650932,0.025028809,15.13308157,4.960218913
225.0968128,48.63425521,196.5009969,6.022648434,26.33665974,430.5310412,15.38172614,Soybean,Zaid,,,,,60.65016193,21.25732664,44.60597339,33.37415694,13.77864472,44.07892074,90.11541916,72.72478804,399.4457441,28.186183,304.5847121,7.718774202,1.46520887,0.04981788,9.777908067,3.597601548
328.3610164,41.81812799,354.4126269,5.711720855,14.7963929,786.3105121,30.27761416,Wheat,Zaid,,,,,131.3306583,56.626821,33.18557822,77.0591462,17.63001612,20.09309315,69.74116969,83.52473053,158.8466151,46.70639022,339.5154621,7.445031325,1.308403983,0.047821204,6.707459861,4.293583548
173.5134185,12.51707341,318.6584327,6.666732802,30.73739991,1310.874097,14.93106665,Cotton,Rabi,,,,,183.377855,22.02701224,14.45182651,99.05827357,10.28697753,50.37956276,149.5525881,22.20928458,173.5711408,36.34452948,429.231336,9.943265536,1.39096834,0.010518471,14.22861072,8.088197605
173.6773645,68.10932666,128.6197832,6.705330247,15.02699618,234.3235556,15.33843695,Maize,Kharif,,,,,151.3399802,65.62795424,18.61091093,93.82574791,17.25252326,79.02124105,72.67599862,84.83418953,163.5438203,27.03720856,399.5952428,7.030478414,1.150025327,0.045829711,8.361828534,5.81123775
279.125337,57.9228515,228.6106063,7.602271776,19.30925446,786.9263567,26.90232585,Cotton,Rabi,,,,,87.4520582,60.54267053,21.17740681,80.21072543,23.21789416,32.00193436,81.43231677,43.99807054,284.936832,27.72009479,201.0990745,8.401103539,1.384746912,0.037221986,15.2221247,3.300605738
202.098844,27.5693222,108.7509291,6.053096741,25.10035392,1116.118986,20.12502746,Soybean,Zaid,,,,,136.037691,87.20067991,19.64126952,37.37050008,31.52873735,60.38416266,127.095267,30.1361476,157.8843002,74.6049979,308.9659039,4.146302807,0.497820762,0.030083613,17.59200645,2.373079029
140.6433022,68.79821976,244.267044,6.452478184,33.89321685,1992.826537,33.28861018,Rice,Zaid,,,,,191.4851425,66.54244887,29.90080042,46.76080654,46.77108845,36.98571879,40.63634807,29.06672684,303.6821585,81.69784968,434.6794061,4.720193082,1.154833698,0.033309899,6.850330572,3.839329761
202.1586694,46.11289538,298.7302035,7.521014347,32.184077,1001.613769,12.22524337,Maize,Zaid,,,,,158.4372579,45.87418843,47.78241481,43.07943136,31.61307469,25.96992971,76.37881273,74.38998513,345.0567342,84.89903836,362.7865595,9.336194019,1.178252826,0.043674295,11.56413653,9.564822228
118.0313955,44.94535949,135.5507871,7.559059027,29.36603069,1650.507839,22.78814102,Soybean,Rabi,,,,,153.4210849,61.29848075,27.76690339,54.88231482,38.22414165,69.39615856,40.28521121,99.80934688,241.1820188,79.77623206,347.150995,8.041538077,0.827017136,0.048041496,11.67383404,8.762533986
127.6244864,54.88439077,186.6654817,6.46152769,14.67319782,920.9278416,32.96303826,Maize,Zaid,,,,,195.2237249,75.97650846,36.46258273,46.48620595,24.30708365,96.15740978,46.716704,73.29560787,276.9918229,78.11568681,369.1173562,7.242153398,0.395686161,0.032413345,14.48803878,5.521389727
214.5592986,58.70618729,219.3509877,6.647810058,26.41136037,1613.142373,32.60284151,Cotton,Kharif,,,,,169.8309967,27.51710363,37.54332824,47.11076122,40.06523174,44.8563375,30.55689906,40.98785201,375.5621833,24.81850961,226.4270424,4.032221541,1.046932496,0.017251658,10.01611893,5.855961776
193.1098714,49.38871644,375.8593074,6.258214727,12.62339505,1231.288123,13.91323034,Wheat,Rabi,,,,,70.49353146,69.68592708,44.86322901,73.17109548,34.81874984,66.45166403,31.14531511,36.26447768,279.4784569,75.30865163,360.6532489,7.58862343,0.362256968,0.035590159,11.27853733,9.194929115
327.0083933,17.68574478,397.9765046,7.831387196,21.3208953,1784.531339,19.1659425,Soybean,Zaid,,,,,102.145263,93.33010256,11.3528515,52.30918592,28.39176053,96.28826942,75.63454674,62.07656794,178.4095546,74.82978618,196.842068,9.09410916,0.758882995,0.013048759,5.17986866,6.730763059
177.8463528,30.29605036,113.4733897,5.796609414,22.40549591,880.7908495,25.478035,Sorghum,Rabi,,,,,194.7711051,43.93042365,26.17320237,77.40140135,17.7507518,72.038668,127.0996566,25.20314395,216.0942636,29.19032759,261.2739144,3.846381239,0.772404275,0.035405549,6.836388668,9.046136521
236.7588546,65.68501842,328.302377,7.834373558,11.19434318,1248.178398,13.98487212,Rice,Rabi,,,,,123.4558091,70.13000759,41.38940456,96.35227614,22.14163632,73.84906418,100.4405233,51.94646663,268.3568249,66.34064624,413.6765097,7.648991583,1.49870701,0.042344472,13.54793149,5.934712835
250.7113577,23.47693671,211.5172199,7.20966613,18.21964298,1297.035493,34.2005543,Sorghum,Zaid,,,,,66.7456168,85.70635603,42.5946806,74.69345416,34.8378435,34.31428092,106.1896853,73.29879232,163.3713519,51.67551355,126.2604783,5.149551627,0.65976244,0.024133257,8.238437004,3.600780953
83.53550328,32.33002143,217.7374559,6.828930382,38.66948402,893.0275894,32.86873322,Sorghum,Zaid,,,,,118.790732,60.9445118,47.09330461,82.6159674,27.04225297,59.40877431,92.30990851,97.41298206,291.5055539,83.00094664,256.7251546,2.950139304,1.284544726,0.012847377,7.168653347,7.80741584
259.1550904,35.92461298,326.279492,5.581647652,38.60897823,374.192883,14.17375448,Groundnut,Rabi,,,,,154.5489851,77.43836272,38.11177439,82.61062907,45.57546227,49.36661977,128.3751773,54.05227583,399.7889057,68.67858537,208.051183,8.107685412,0.363806022,0.037689045,9.866191519,6.211146557
128.0697111,36.36429938,375.5279296,6.68899048,20.56981163,277.7628731,13.02888653,Cotton,Rabi,,,,,199.6322333,44.88082708,19.80615784,53.14919519,19.39361086,57.67654819,135.645447,36.01791523,302.7097902,86.56912755,185.5345734,3.337094313,0.935719182,0.02357315,7.453035424,7.34751664
339.4889857,46.77637495,385.2785784,6.519370263,11.29300327,131.6759461,12.13521207,Soybean,Zaid,,,,,98.58579748,44.48467623,30.22662972,31.04705962,12.92290609,84.06612612,131.9688874,85.38899227,224.2751203,27.34458517,396.7298891,4.023170188,0.944030014,0.019963866,5.894336547,3.257847334
120.1389365,66.58455026,273.1367758,5.90304703,15.37284818,1759.715102,32.7360916,Rice,Kharif,,,,,127.1130312,73.40672174,11.29381152,33.85335741,33.57394306,56.85591902,127.4558527,79.53596199,212.8890177,22.84251201,349.844529,8.263536327,1.054499824,0.03756727,9.257873737,7.180814415
191.9485134,24.44156271,207.1363478,7.141024009,21.7665338,549.3023333,14.84059524,Soybean,Rabi,,,,,181.9521057,76.43270992,35.87713364,49.74421756,45.44203361,25.02805426,51.92556883,88.77631106,380.8489303,88.15055504,157.1687977,7.937062285,1.272006244,0.048783459,7.46537662,5.058057179
103.0444104,17.29008258,336.2647258,7.927877268,38.43339094,501.8628236,20.40712321,Cotton,Rabi,,,,,103.2900827,94.96077596,32.17180846,78.26802286,24.58956118,92.44333289,101.265147,37.1774982,364.0240014,25.6134513,283.1728977,4.033464528,1.214308058,0.039812895,16.99093614,4.655982022
349.156048,21.84822939,175.300415,6.905472028,14.23597191,1498.467261,21.22128414,Soybean,Kharif,,,,,66.38923349,37.98708598,36.67345123,93.46781971,35.90845339,63.585271,99.85958353,52.38657567,252.2604137,47.03370746,274.0789047,9.527716915,1.213209754,0.029654002,5.939854504,7.371804329
215.5926528,63.21549401,269.2222087,7.286883191,32.90547531,708.0306149,24.97527611,Maize,Zaid,,,,,192.3403813,57.45740769,47.20562214,97.11587835,19.25650489,93.95954868,93.35328045,98.52435502,218.9560781,65.49794356,167.034172,3.722281801,0.818752721,0.034020429,16.21164855,6.737912906
240.7539547,48.74864876,207.5735385,5.671126131,13.26047618,1061.484916,11.79338359,Cotton,Zaid,,,,,123.266121,40.04107785,37.49106447,31.80940647,32.33887687,65.78836096,87.69753472,32.64338558,318.9299994,81.60396713,383.9216913,9.94897772,1.172965779,0.015691156,10.74194521,7.192859431
98.11064889,27.15440735,296.9893221,6.54416749,39.43772732,408.7710241,15.66896544,Soybean,Kharif,,,,,125.4175566,26.40737287,22.81799721,99.30610719,41.47168403,25.57090528,40.70045726,73.71606553,208.0606932,37.82041227,241.0024106,7.903198976,0.889578861,0.042528531,15.12981964,9.722664514
282.489327,58.95681634,172.1196739,5.790896213,21.44849497,1923.516871,33.28725967,Groundnut,Zaid,,,,,143.1800217,52.25844224,17.94946655,52.57480528,44.68126395,64.22955148,42.25958807,38.97475692,153.432905,22.03407483,371.4394658,5.140061524,0.380341414,0.0341718,5.790341545,7.609571757
136.6745101,61.68219978,157.4778837,7.031989589,33.25703617,1718.00466,32.71025268,Wheat,Zaid,,,,,50.53049356,49.92645978,44.18544827,89.00693598,14.20476519,66.0591146,138.2737885,60.0127205,206.8426194,56.49007533,183.380663,3.042793653,1.368218139,0.048633216,18.81055992,7.127191698
322.4746581,60.79086032,375.471726,7.846205396,20.27773248,1741.200284,29.53226619,Soybean,Rabi,,,,,189.6696763,41.6347296,17.77328573,42.62068225,24.25498065,37.14719035,105.6223727,84.04077166,241.602875,52.97784142,223.9742423,4.564079641,1.368195967,0.049179335,16.51063546,6.908424335
135.3877029,65.13559202,130.5411049,7.154444331,28.83006631,872.8701223,10.48503114,Maize,Rabi,,,,,104.2176627,43.75959129,16.46438322,34.40287803,35.58577768,57.68232673,61.47806574,59.0868842,191.5151853,41.48252275,151.4064127,3.549908092,0.687454518,0.024183468,7.102146078,5.189713995
131.4856846,25.13446121,251.7873723,5.692007621,15.76048254,1548.486306,18.17516921,Rice,Rabi,,,,,109.5397794,48.83294451,18.26448323,56.48487968,11.38891472,56.75532095,63.51604671,84.43853546,180.7078432,81.17295573,167.348159,6.974716692,1.396683143,0.049541837,8.281765565,8.713533529
89.86841032,55.30251572,166.2558349,6.386665512,14.38063058,373.3646952,25.69896838,Groundnut,Kharif,,,,,76.11638713,99.10701062,30.35363393,90.1247772,37.62460801,69.83009192,103.2233798,54.10679244,121.7192455,72.45255201,411.4505518,4.854841225,1.209580846,0.048273341,14.65994349,5.04750882
207.4580752,37.63236984,111.678989,6.876658449,38.14192419,116.3761049,16.87975529,Rice,Zaid,,,,,106.722742,82.63662128,14.96749773,45.45774411,31.12135531,40.76912789,78.83219696,99.94823439,296.6359788,80.06814682,156.0071726,4.36005809,0.780961477,0.035593279,18.82343906,7.601949075
232.507106,60.51991317,110.8056455,6.50801939,37.52941834,137.9485719,32.73966738,Sorghum,Zaid,,,,,170.5915296,25.71209609,47.52473322,40.7770128,21.54265117,66.53987344,82.95890052,54.86625874,292.0457038,31.32662716,151.5912984,8.057065534,0.697806718,0.023338577,11.68748587,4.345149158
97.74133265,53.70944063,152.5665316,7.584110026,36.62406821,1214.543301,25.84723655,Groundnut,Rabi,,,,,169.9987509,89.79305412,48.65014829,93.68630303,42.58617802,39.27616341,37.27799886,31.95035829,172.6470666,68.46883713,430.3245126,3.844795479,1.470171239,0.040133609,12.28449193,3.182051534
289.3924565,56.58684679,360.0311064,7.536677512,28.7630035,965.25032,11.79766793,Rice,Rabi,,,,,190.3695261,70.66426611,48.95207413,95.68360418,21.60202849,55.71562178,46.64870245,52.14956125,384.2220201,88.25712148,333.1481417,6.695114539,1.155152356,0.020849489,8.567003921,3.038106458
202.3879854,49.36971026,184.7436232,7.02957755,34.24804634,1084.229163,32.72513972,Wheat,Kharif,,,,,110.4844209,91.24750081,11.56499219,30.87837394,49.65660185,29.81645595,77.20205119,79.40745477,234.6798525,62.83397243,153.3022746,3.556768743,0.754571946,0.035193756,10.74516313,7.076470854
221.5853727,20.64572617,385.1377512,6.433644863,12.07110811,114.1799668,33.94416645,Maize,Zaid,,,,,156.3082256,47.33677497,47.84790106,80.92050162,42.65480756,22.98404383,113.9623704,87.83502062,127.1342414,31.99550557,440.6665239,7.718388862,1.070380666,0.010983265,9.290265542,4.623639444
199.0059417,42.70161513,274.4866879,6.138340934,20.04367126,903.1045773,11.94281046,Sorghum,Kharif,,,,,126.0856333,57.16150918,49.8965973,51.64454156,38.31922006,45.64698448,35.76304651,56.80826393,181.5361368,89.70462761,168.5430035,7.00097187,0.985831439,0.035143312,10.25856724,4.200394309
188.2060264,69.08018437,230.9842569,5.764685796,19.41109374,1464.329506,23.30900587,Cotton,Zaid,,,,,170.6034184,91.69816458,47.69716437,56.2293059,12.45390232,41.96574005,70.14693514,67.55814728,313.7788956,56.98265071,372.8940893,8.385228121,0.929448027,0.048064331,5.308964371,6.736474635
231.1028895,66.24328399,274.0266504,6.387244209,29.06935966,941.1180337,17.58410706,Rice,Kharif,,,,,156.8813014,41.80585087,36.83755623,62.83720825,46.17241488,52.55487296,113.4086342,87.59120543,176.4535717,78.80413128,131.5009493,2.547976598,1.073642279,0.019405722,5.61591117,2.205358036
121.9148664,12.59042415,255.0095156,6.532931293,20.6787332,1491.216492,19.82097691,Groundnut,Rabi,,,,,105.1854388,93.2400701,38.0492061,59.87536791,41.60221223,96.9586096,125.0460949,85.0836944,135.0954885,30.45530132,326.0987931,3.680843596,0.945151587,0.041127179,15.21029801,3.969805216
129.1205952,19.88888894,327.6328761,7.189557313,14.45520345,542.7360324,14.49128045,Maize,Kharif,,,,,100.5010751,86.27997697,14.89011759,66.04816495,19.16100317,61.77834358,52.82648449,72.61791243,292.957742,66.62673524,300.4122778,3.235682884,1.085748424,0.021736942,15.22692783,4.724378283
312.6821177,17.90372641,184.7488198,7.145399561,27.89401226,1644.969809,24.45180255,Soybean,Kharif,,,,,87.86636945,98.44463527,44.97188308,70.7653201,25.68992725,64.25413649,117.7784558,85.20216834,265.1393414,83.88323887,188.6412574,3.524489922,1.389082275,0.03831399,9.953459005,7.666988725
335.4511748,53.5587946,205.9151175,5.675270349,34.43151762,1218.019357,33.94948383,Wheat,Rabi,,,,,136.4773686,45.94060696,12.38558339,62.59168534,20.74526206,95.3280831,144.6494033,66.07286067,333.1544341,57.24124734,332.2382271,2.824112633,1.491917962,0.037998895,18.28193595,6.360009977
180.7935154,59.06711979,368.2282908,6.488148289,21.46370483,500.4498889,22.57681501,Maize,Zaid,,,,,194.5764277,38.8602544,22.70922186,79.10944783,49.37664137,93.69177101,138.817458,20.37185351,336.3367888,40.20620424,323.6274877,6.496655211,1.151144248,0.01738951,8.991681743,8.847908937
153.1010617,22.81068198,383.9369539,5.954447168,13.96806145,549.7689041,12.07286453,Maize,Zaid,,,,,80.01001064,46.46935176,49.64606581,80.3021164,44.16785779,90.72895631,124.7251293,23.30134275,388.7818711,28.91952796,383.4560661,6.747451256,1.413384962,0.033885116,10.93677173,4.676050904
253.8798767,40.35116158,367.7674682,5.892031763,15.90064592,1293.257883,25.50003334,Cotton,Rabi,,,,,64.28786824,96.37198368,26.89311516,60.82514382,47.20901211,27.83957936,115.4792023,98.38467194,135.9649123,40.71612657,409.0384393,8.747918045,1.330092305,0.044366758,15.97063436,4.371527938
190.3582262,60.44218168,225.8343982,7.568255374,17.12449916,1676.885227,18.50557486,Maize,Kharif,,,,,67.91009631,46.64586368,15.24624896,39.97242037,41.55096946,70.74379284,58.21659696,31.59936336,130.9170375,44.8418942,288.3346304,5.341905412,0.654044878,0.025301323,16.15352177,2.265579269
86.85431603,53.96809269,334.1096509,5.604788042,18.99692779,889.6927859,31.39812974,Cotton,Kharif,,,,,167.4648014,65.2169456,48.77178648,74.84472449,28.25392964,84.64791844,106.0683872,52.36131271,396.4151734,69.69685737,281.7974138,6.259077705,1.41948958,0.038411078,17.91748644,9.613738405
122.1612013,42.53423233,242.90072,6.54795719,29.28385212,590.7708153,20.86695371,Wheat,Kharif,,,,,102.5157206,52.29434261,49.36558588,84.10696986,18.21736999,86.84597517,107.1928793,94.704902,300.5574058,32.50349849,325.1266044,9.930432475,0.3849708,0.036977201,5.435885629,6.011937171
273.3125018,45.42086143,249.2619556,5.920509139,28.02836454,1747.322053,14.82099022,Wheat,Zaid,,,,,83.65502415,51.69761156,17.48170741,74.66766648,18.32320628,66.2325714,78.81855985,35.60315878,320.3037511,27.4273399,360.6385044,6.254760667,0.695906185,0.02030056,7.756380217,6.020191318
257.9094643,40.50163281,161.4040327,7.698325539,30.88239585,1371.609754,14.77764057,Soybean,Kharif,,,,,102.9266178,35.47028879,44.59215235,71.16383361,16.06731393,21.3996438,89.1618554,87.50330756,147.0149655,47.08576787,237.5364869,6.588608702,1.067933922,0.046745742,14.60857656,9.387489163
